ID_Destino,ID_Origen,Aereolinea,ID_Aereolinea
1460,548,FR,4296
7898,3368,GS,690
3199,3239,VN,5309
580,340,ET,2220
599,675,FR,4296
3364,6397,CA,751
6286,6260,Q6,753
3174,3157,DD,3674
1865,1885,5C,1581
1128,1187,MS,2143
351,1551,AB,214
3146,3042,AI,218
2937,4374,IOS,2951
1953,3830,UA,5209
494,1051,FR,4296
6353,3370,CZ,1767
3878,1871,CM,1889
1253,3998,AB,214
691,535,FR,4296
1474,302,HQ,2684
4317,1722,PC,3926
1688,4130,TK,4951
3682,3611,AF,137
3520,3670,AA,24
1508,1538,FR,4296
599,344,4U,2548
1231,490,TO,8745
345,4317,AB,214
490,1264,U2,2297
494,1222,FR,4296
2194,3093,AI,218
3520,3878,AA,24
2276,2384,CI,1756
3752,3797,DL,2009
3533,1930,3M,20710
988,979,TM,9541
3077,3386,CA,751
3712,3751,WN,4547
2985,2952,SU,130
533,492,U2,2297
5890,5892,VT,692
3239,3373,MU,1758
3748,3807,AS,439
2287,3943,BC,4740
4023,3830,AA,24
1074,248,AT,4248
1056,494,FR,4296
3263,3266,AK,576
2072,3410,E5,16963
3998,309,HQ,2684
1273,3998,IB,2822
2908,3093,KC,1006
3364,6367,HU,2660
9543,6505,G4,35
3494,350,LH,3320
737,608,SK,4319
629,1460,LG,3329
1486,609,A3,96
2009,2014,NZ,345
1606,1197,EK,2183
535,1701,TK,4951
3550,3863,UA,5209
4371,2989,UR,15814
3393,3373,3U,4608
664,676,W6,5461
2948,421,AY,2350
3364,8826,CZ,1767
2384,2390,BC,4740
4115,3682,AF,137
1657,1529,AZ,596
3673,3559,WN,4547
3196,6189,VN,5309
3645,4355,DL,2009
1,2,CG,1308
4108,3374,CA,751
3747,3876,FL,1316
1561,1613,OS,491
3878,3876,AA,24
1678,2948,LX,4559
1218,4029,IB,2822
507,580,AA,24
507,1229,BA,1355
3930,340,KE,3163
3714,302,LH,3320
2976,1701,T5,5083
353,7447,ST,2547
2851,2858,V0,1886
3830,1836,AA,24
1633,1638,S4,4304
1209,1208,OU,1925
3484,4088,UA,5209
3682,1957,DL,2009
1246,599,FR,4296
1801,3550,UA,5209
3930,3077,7C,2994
1613,507,AA,24
3626,3878,DL,2009
344,1646,4U,2548
353,1474,FR,4296
2899,1897,7I,18944
6366,3395,3U,4608
2851,1555,AZ,596
628,608,DX,1954
11051,4317,PC,3926
3370,2244,3U,4608
585,1657,W6,5461
1590,671,W6,5461
1626,351,AB,214
6493,1636,FR,4296
3321,3355,VA,5360
2206,1701,TK,4951
3199,6193,VN,5309
3515,3876,AA,24
3682,3457,AF,137
591,1218,HV,5039
3388,3372,CA,751
2564,2538,AD,13983
6357,3364,CA,751
3998,1335,IB,2822
6089,2922,J2,197
737,415,OV,2218
3747,3566,FL,1316
1555,351,4U,2548
1538,1367,FR,4296
1225,1216,IB,2822
1335,1452,TO,8745
1785,1824,4O,17885
3063,3061,6E,2850
1489,2922,W6,5461
2279,2256,AF,137
1524,1264,U2,2297
2268,3375,AE,3392
813,340,LH,3320
8876,3370,CZ,1767
2194,1524,WY,3778
671,1561,W6,5461
596,535,EI,837
1075,346,AT,4248
502,1489,DY,3737
2359,340,LH,3320
4063,3670,AA,24
4006,3752,AA,24
3370,3076,CZ,1767
3714,4034,UA,5209
3179,3177,PG,1422
3550,3645,DL,2009
580,4317,HV,5039
1941,1953,Q7,20686
521,1562,LS,3026
552,3998,BE,2421
3747,3494,FL,1316
1701,3989,KK,995
3941,1206,OU,1925
2206,5951,PK,3871
3745,3486,UA,5209
3462,3687,AA,24
2188,210,AH,794
348,1064,DE,1868
6341,3387,KN,10741
2948,340,LH,3320
4144,6008,ZE,9809
2442,2476,AR,412
304,1657,W6,5461
2939,2952,PS,5282
2559,2531,G3,1790
6212,3256,JT,3290
4359,3830,UA,5209
1382,3988,AF,137
2531,2551,G3,1790
2528,2615,AD,13983
3395,6434,3U,4608
3205,3304,AK,576
628,607,BA,1355
6776,2057,GF,2638
2618,2554,JJ,4867
3550,1845,UA,5209
3863,3720,FL,1316
499,478,BE,2421
302,3093,9W,3000
3752,599,AA,24
3998,421,DY,3737
1889,1885,5C,1581
4131,3157,DD,3674
3244,3242,JT,3290
4167,3674,G4,35
2990,8076,FZ,14485
3136,3316,MI,4750
178,534,TS,1317
608,1517,FR,4296
1688,341,AB,214
2975,2974,UR,15814
502,737,DY,3737
3391,3385,CZ,1767
1074,1044,AT,4248
340,1701,LH,3320
2359,2284,JL,2987
3878,3484,AA,24
2604,2577,AD,13983
1515,1511,F7,2420
3156,8892,Q2,13108
3752,3584,AA,24
3458,3714,UA,5209
1850,1840,4O,17885
478,3878,DE,1868
3382,3374,CA,751
1218,11051,CX,1680
1818,1824,AM,321
3712,3830,AA,24
1055,355,FR,4296
4033,3375,8L,2942
3394,4054,CZ,1767
502,628,DY,3737
3867,3858,DL,2009
3361,4010,JQ,3052
3820,3494,UA,5209
3382,3077,CX,1680
7092,3571,7H,16726
5423,5,CG,1308
3536,5760,DL,2009
507,679,AA,24
4095,2006,NZ,345
3953,3973,A9,2538
5591,599,FR,4296
3793,3717,FL,1316
3388,340,CA,751
3239,3235,6T,5813
346,1273,LH,3320
353,599,FR,4296
2922,1701,J2,197
2997,3112,6E,2850
3494,3520,UA,5209
2359,2308,JL,2987
1590,1128,4D,442
2987,4029,7R,1469
1489,517,LS,3026
3533,3458,WN,4547
87,156,4N,341
3777,3839,G4,35
340,675,LH,3320
2941,1613,OS,491
1128,1107,ET,2220
2359,5996,NH,324
3201,3199,VJ,5651
73,125,AC,330
3196,3406,VN,5309
1056,304,FR,4296
929,915,MD,1066
1613,2910,KC,1006
49,146,AC,330
3885,2207,TG,4940
1455,3941,A3,96
3068,3076,4H,8463
55,140,5T,1623
3364,2927,HU,2660
1229,1220,AZ,596
3670,3652,AA,24
3364,3179,CA,751
3550,2188,B6,3029
3369,4380,CZ,1767
3384,3400,CZ,1767
3877,4099,G4,35
893,994,HM,319
2910,2917,KC,1006
3653,3830,AA,24
2322,2384,NU,2990
1057,2851,S3,4735
3077,4078,S7,4329
1626,1665,U2,2297
2031,2009,NZ,345
340,1509,AB,214
2177,1524,AZ,596
2001,2002,TY,2825
3387,3077,CX,1680
3370,4148,CZ,1767
1701,2064,SV,4533
2932,2985,SU,130
976,813,TM,9541
2954,2177,B2,1478
3514,156,WS,5416
1871,3878,CM,1889
5761,3751,F9,2468
2578,6034,AD,13983
1587,3998,OK,1946
1780,3849,FL,1316
2628,2551,AD,13983
2908,4358,KC,1006
1701,5798,TK,4951
3576,2897,7I,18944
3876,3858,AA,24
342,679,LH,3320
1465,1469,GQ,1492
4045,3858,DL,2009
3820,3878,B6,3029
2131,2109,IR,2922
3751,1852,F9,2468
1382,1423,AF,137
3858,3535,DL,2009
491,676,FR,4296
490,1051,TO,8745
2945,1561,WU,13757
491,1051,FR,4296
2613,2564,2Z,1729
4330,737,EP,2923
1236,465,LS,3026
2641,2650,LA,3200
1056,1367,FR,4296
2123,2134,EP,2923
8876,3400,CZ,1767
2531,2522,O6,3764
3722,3448,B6,3029
1064,1335,U2,2297
2868,2848,9V,20004
813,1038,BU,16508
1229,1760,E9,11806
3550,1825,UA,5209
635,662,WF,5439
1056,1609,AB,214
3697,3729,DL,2009
3372,2276,BR,2091
3533,3747,WN,4547
2206,2997,PK,3871
1229,1657,RO,5179
2191,2947,G9,329
1584,4029,UN,5067
2816,3988,5Q,18232
29,5487,5T,1623
3877,3636,FL,1316
711,580,OV,2218
552,478,BE,2421
6143,2988,4G,2524
1208,1742,OU,1925
2296,3930,OZ,28
350,772,4U,2548
3484,4356,AA,24
1524,2179,AZ,596
2688,6046,EQ,4863
1243,1055,FR,4296
3941,346,A3,96
1418,1321,AF,137
3296,3304,AK,576
3858,3880,DL,2009
517,1230,FR,4296
2578,2575,AD,13983
5961,3492,J5,10912
7364,2612,TE,2418
1754,1779,JY,14849
4029,6189,VN,5309
4019,3566,WN,4547
2938,2985,SU,130
1807,3462,AM,321
3389,2276,FE,4044
2937,2934,S7,4329
3570,3678,AA,24
351,1353,AF,137
3364,6368,HU,2660
350,1524,4U,2548
1561,345,AB,214
1760,3830,F9,2468
2908,4029,UN,5067
507,352,AA,24
2586,2599,AD,13983
3379,2276,B7,9082
3387,3370,CZ,1767
3533,3825,B6,3029
3797,636,DY,3737
2650,2657,LA,3200
4317,5798,PC,3926
340,1051,DE,1868
1855,1824,4O,17885
2131,2072,SV,4533
6969,2975,2B,410
3830,3690,AA,24
79,3830,AA,24
3646,4011,FL,1316
2992,2979,U6,5234
172,156,AC,330
6133,3536,DL,2009
4043,3682,9E,3976
3448,3484,AA,24
45,188,AC,330
6348,3406,HO,3081
3751,3729,F9,2468
1701,1423,TK,4951
5586,5585,WF,5439
3806,3670,AA,24
8076,2958,UN,5067
1918,193,AC,330
8630,3364,CA,751
1509,1525,FR,4296
3878,1930,3M,20710
1613,1470,AB,214
599,1054,EI,837
517,1198,LS,3026
1386,6493,A5,1203
2219,5943,PK,3871
3682,3722,AF,137
7382,2548,AD,13983
3748,3536,DL,2009
3341,2188,EK,2183
5422,5423,CG,1308
1128,3980,IY,5496
3930,3376,CZ,1767
529,5568,LM,3287
2709,2738,9R,4691
3494,3947,UA,5209
304,1323,FR,4296
1225,521,LS,3026
4109,4144,CA,751
478,1222,FR,4296
1214,1229,IB,2822
3371,6399,CZ,1767
2988,1701,TK,4951
1194,580,FB,1548
1678,293,TU,4870
629,1056,LG,3329
3379,3389,CZ,1767
345,1509,4U,2548
3930,2006,KE,3163
6718,7207,7H,16726
4331,2064,IR,2922
6394,3400,CZ,1767
1055,1678,AB,214
2531,7367,2Z,1729
3250,9889,JT,3290
502,3878,AA,24
8826,3368,MU,1758
2602,2599,AD,13983
2650,2673,LA,3200
1590,351,AB,214
1107,1117,ET,2220
8076,3069,FZ,14485
342,4166,4U,2548
3550,1852,CA,751
4356,3488,DL,2009
2051,2188,FG,125
517,668,FR,4296
4149,2276,GE,5038
2188,1145,WB,4292
1652,304,W6,5461
2923,6094,PI,3969
2787,2789,W4,16660
1382,246,AF,137
3949,3577,AS,439
1555,2922,AZ,596
3819,3714,UA,5209
2276,3942,CI,1756
1455,1488,GQ,1492
1885,3797,AA,24
2006,2650,LA,3200
1678,1054,2L,2750
644,645,DY,3737
2397,2305,PR,3952
2786,2789,2I,8359
3484,5772,UA,5209
2006,1959,NZ,345
3752,111,AA,24
1452,1382,A3,96
11051,3137,QR,4091
490,580,AZ,596
1847,1797,Y4,5325
3849,3462,AA,24
3931,3181,FD,4947
3998,494,FR,4296
1200,352,4U,2548
2423,4090,5J,1683
3364,1382,AF,137
5934,2157,EP,2923
3913,3916,JT,3290
6268,3351,NZ,345
2276,3093,AZ,596
1606,548,FR,4296
4051,3341,ZL,4178
458,1489,FR,4296
253,4059,KQ,3126
1590,1587,LY,2150
4153,3205,VJ,5651
1227,523,FR,4296
3458,3731,FL,1316
3771,3515,NK,4687
3393,4148,9C,15999
1066,585,FR,4296
5586,644,WF,5439
521,488,T3,2117
2276,3374,B7,9082
1553,1501,FR,4296
2188,1173,FZ,14485
3752,3520,AA,24
3646,3697,B6,3029
649,663,WF,5439
3877,3777,AS,439
3458,4019,FL,1316
3250,9888,JT,3290
4315,502,TO,8745
671,492,W6,5461
353,350,4U,2548
1754,3682,DL,2009
1399,1200,HQ,2684
6365,3378,GS,690
3550,2890,UA,5209
3389,3394,CA,751
2650,2662,H2,4737
1335,1538,A5,1203
1646,609,JA,132
6385,6341,KN,10741
340,3992,LH,3320
1590,1382,AF,137
1555,1508,AZ,596
340,2948,LH,3320
737,1739,DY,3737
1678,3406,LX,4559
607,628,BA,1355
3486,3752,AA,24
737,16,FI,2835
3560,3566,FL,1316
1423,1212,U2,2297
1075,1382,U2,2297
4198,1055,FR,4296
1657,585,W6,5461
2990,2968,2B,410
3585,3484,AA,24
2927,2926,R3,1287
2821,2850,9V,20004
2072,1154,8U,32
2180,8961,RG,5368
3256,3261,JT,3290
346,1524,LH,3320
3830,4318,UA,5209
3953,415,BT,333
3988,2789,AR,412
3370,6352,CZ,1767
5837,1824,AM,321
3494,4014,UA,5209
1273,1354,A5,1203
680,1382,K2,2245
2738,2709,9R,4691
2851,2856,9V,20004
4144,4108,CA,751
1737,2188,FZ,14485
2560,2575,G3,1790
1555,344,4U,2548
6384,3376,EU,2193
346,3953,AB,214
1525,1218,FR,4296
4064,3751,UA,5209
492,675,FR,4296
2202,2206,I6,10955
3998,1214,IB,2822
603,469,EI,837
2194,2177,WY,3778
502,1909,VS,5347
3714,100,AC,330
2188,3125,FZ,14485
3930,2256,KE,3163
351,11051,QR,4091
668,699,W6,5461
347,1472,AB,214
2912,2974,KR,1844
6137,4029,YC,9828
4120,3379,JD,6557
2912,2990,YK,1943
4021,3577,AS,439
346,1512,LH,3320
6373,3380,MR,13335
507,2939,BA,1355
2985,2934,SU,130
340,2954,B2,1478
3980,2997,IY,5496
1953,1948,Q7,20686
1739,2188,FZ,14485
1132,507,MS,2143
1762,3576,AA,24
3977,2059,FO,476
1819,1853,7M,16615
1353,1335,A5,1203
1367,1229,FR,4296
3386,2275,GE,5038
2452,2443,8R,5188
1852,49,WS,5416
3469,184,AC,330
2072,2084,SV,4533
280,1701,TK,4951
3570,3550,UA,5209
2881,2879,3S,11741
34,156,AC,330
1892,3670,AA,24
146,153,AC,330
2082,2397,PR,3952
469,1198,TO,8745
3751,3678,F9,2468
3373,3371,CZ,1767
3261,3257,JT,3290
1871,1776,CM,1889
1435,1706,XQ,4573
2913,2993,U6,5234
2948,2988,SU,130
3682,3472,AF,137
2264,3390,B7,9082
3571,7220,7H,16726
1760,1871,CM,1889
2188,1197,EK,2183
1218,521,U2,2297
1218,3959,FR,4296
1611,345,LH,3320
3896,3273,JT,3290
679,674,LO,3210
2176,4057,MS,2143
3330,6255,QF,4089
2195,2072,WY,3778
2188,1613,EK,2183
3484,3670,AA,24
4140,3316,5J,1683
1270,1361,CE,3613
3759,3626,DL,2009
1486,355,FR,4296
2559,2560,G3,1790
469,534,BE,2421
6341,6365,KN,10741
671,699,W6,5461
679,737,LO,3210
269,273,W3,20976
3375,3394,CA,751
3410,2072,E5,16963
1760,73,WS,5416
382,3998,AB,214
6379,3364,CA,751
2942,2964,SU,130
2074,2082,SV,4533
2279,11051,JL,2987
3830,3838,AA,24
2910,3399,CZ,1767
3928,3908,GA,2520
1638,1657,TP,4869
2917,2908,KC,1006
1997,5910,NF,524
3399,6743,CZ,1767
6379,3395,3U,4608
1231,351,AB,214
6434,3368,GS,690
708,668,W6,5461
4029,6119,S7,4329
3394,3382,3U,4608
3797,3608,DL,2009
2968,6147,S7,4329
680,1606,FR,4296
2821,1871,9V,20004
1706,1423,PC,3926
3324,3322,Q6,753
1243,355,FR,4296
3378,3395,3U,4608
3374,9107,CA,751
4359,7056,G4,35
3043,2994,6E,2850
478,1910,TCX,4897
156,168,AC,330
2442,2560,AR,412
4043,3858,DL,2009
1562,645,FR,4296
3322,2279,JL,2987
373,1194,W6,5461
2709,2752,9R,4691
665,663,DY,3737
5438,5444,GL,921
3131,2179,9W,3000
2989,4368,UR,15814
3370,6361,CZ,1767
1531,1517,FR,4296
3849,1953,FL,1316
3442,7018,9E,3976
5,5420,PX,328
1415,1382,AF,137
4124,3462,ZK,2607
657,535,FR,4296
6960,3599,7H,16726
1382,552,AF,137
3930,421,AY,2350
3941,4195,A3,96
340,1526,LH,3320
1587,737,DY,3737
2650,3682,DL,2009
2188,1074,EK,2183
3808,7146,3F,16262
1824,2279,AM,321
1590,609,DY,3737
3502,3621,FL,1316
4012,3576,X7,1775
3717,3458,FL,1316
3205,3239,VN,5309
647,665,WF,5439
2429,4206,5J,1683
2176,7490,J9,2993
1529,679,AZ,596
988,977,TM,9541
1534,1517,FR,4296
1892,1767,AV,515
3849,3515,NK,4687
6427,3364,GS,690
1225,534,LS,3026
355,1508,FR,4296
2789,2673,AV,515
193,1926,AC,330
3839,3536,DL,2009
495,478,BE,2421
1997,1960,FJ,879
514,3998,LS,3026
4319,3320,QF,4089
2935,2985,SU,130
3370,2268,B7,9082
660,651,DX,1954
813,994,HM,319
1840,3550,UA,5209
2397,4090,5J,1683
2110,2188,EP,2923
1458,3941,A3,96
2650,2006,LA,3200
3494,1524,LH,3320
1587,2188,EK,2183
1606,210,KM,242
3747,3682,AF,137
7546,2123,EP,2923
1353,221,AH,794
2624,8256,AD,13983
1051,352,DE,1868
2908,4367,DV,4840
3428,3774,AS,439
1465,4191,GQ,1492
340,2560,JJ,4867
6269,3329,QF,4089
3885,3035,K6,13899
4109,3395,CA,751
679,351,AB,214
156,3577,AA,24
6740,2750,9R,4691
1196,629,LG,3329
1218,3988,AR,412
4317,351,4U,2548
2650,2709,AV,515
3361,3359,NZ,345
3690,3806,WN,4547
351,1609,AB,214
3387,4030,3U,4608
1119,1107,ET,2220
3369,3376,CZ,1767
2564,2623,G3,1790
1590,3973,6H,2954
4109,3383,3U,4608
478,467,BE,2421
4302,3370,CZ,1767
1112,1107,ET,2220
478,498,GR,508
3751,3804,F9,2468
1539,1512,FR,4296
2308,3930,NH,324
1074,11051,QR,4091
3731,1840,AS,439
5994,2287,NH,324
3394,6386,3U,4608
1382,1230,AF,137
2082,6776,PK,3871
1847,1842,Y4,5325
3585,3752,AA,24
1824,1382,AF,137
1273,1230,IB,2822
548,498,GR,508
3387,3930,OZ,28
3940,3885,TG,4940
2176,3007,AI,218
1501,1525,FR,4296
591,1075,HV,5039
2954,580,B2,1478
3304,3043,AK,576
1486,353,FR,4296
1455,548,FR,4296
1423,346,LH,3320
5479,115,JV,1434
6173,3038,6E,2850
3386,6347,9C,15999
2207,193,PK,3871
1555,1418,IB,2822
7056,4040,G4,35
1212,4029,IB,2822
580,2773,KL,3090
3533,3515,NK,4687
2006,2012,NZ,345
1200,1382,OU,1925
340,1678,ET,2220
3617,4292,G4,35
3484,3839,UA,5209
2688,2683,EQ,4863
2537,2569,G3,1790
3364,6385,MU,1758
1157,293,FS,4513
29,132,5T,1623
119,30,8P,3856
293,347,AB,214
3345,3339,QF,4089
3930,3392,CA,751
4167,3881,G4,35
596,1354,EI,837
1103,469,TO,8745
1218,1212,IB,2822
607,738,BA,1355
1055,629,LG,3329
3751,3670,AA,24
3077,2287,CX,1680
6133,3469,UA,5209
3371,3389,CA,751
3453,7579,G4,35
342,1055,AB,214
1094,4162,AF,137
2944,6109,M9,3547
630,3959,W6,5461
2279,2997,9W,3000
1538,1663,W6,5461
1512,1525,FR,4296
3408,3307,FY,2353
3885,609,SK,4319
3093,3112,6E,2850
1676,1520,SX,18543
1509,1353,FR,4296
1191,302,HQ,2684
1539,1663,W6,5461
1206,478,LS,3026
3484,3797,AA,24
3384,3379,CZ,1767
2638,2560,G3,1790
178,580,DL,2009
3304,11051,MH,3378
3077,3940,CX,1680
6262,3324,Q6,753
3533,2885,NK,4687
3964,2985,SU,130
6138,4111,UR,15814
1418,1335,A5,1203
3406,2275,B7,9082
1354,1423,U2,2297
3384,3369,CZ,1767
2176,1128,J9,2993
687,1382,AF,137
3131,507,AA,24
2170,3410,E5,16963
1735,1367,9U,1073
3873,3682,AF,137
6109,2944,M9,3547
2312,3930,NH,324
2991,2979,SZ,10122
5583,665,WF,5439
3840,3877,WN,4547
523,1352,FR,4296
3877,3817,FL,1316
3275,3284,GA,2520
3131,3316,MI,4750
3905,3903,JT,3290
1196,1739,JU,19582
3394,4108,CA,751
5495,148,5T,1623
1209,344,4U,2548
1626,492,TO,8745
580,1606,HV,5039
3858,3748,DL,2009
2006,3361,AA,24
1524,3316,SQ,4435
4091,2851,TP,4869
3384,3930,OZ,28
221,210,AH,794
1688,644,DY,3737
2939,302,PS,5282
1824,1828,AM,321
2988,3484,UN,5067
4381,3406,JL,2987
1678,679,LO,3210
600,490,FR,4296
2993,4274,UR,15814
3520,3622,AA,24
609,193,AC,330
347,3998,AB,214
1486,1562,FR,4296
1682,5799,TK,4951
3462,3636,AA,24
1084,1057,NT,1539
1897,1871,AM,321
502,3953,BT,333
1110,1117,ET,2220
1157,5696,LN,3258
3488,3448,DL,2009
4067,3520,AA,24
2397,156,PR,3952
1528,1520,V7,20577
3368,6346,CA,751
1197,1606,EK,2183
3355,3341,QF,4089
893,502,BA,1355
3329,6269,QF,4089
1222,599,FR,4296
5910,5897,NF,524
3867,3536,DL,2009
6712,3832,8V,55
1688,346,AB,214
1524,302,HU,2660
547,499,BE,2421
221,1382,AH,794
3304,3269,AK,576
1636,193,S4,4304
182,73,AC,330
3448,3524,NK,4687
4099,3484,AA,24
1197,2985,CY,1942
7128,3323,Q6,753
2559,2551,JJ,4867
2997,1590,LY,2150
2586,2545,AD,13983
1524,2922,AZ,596
3484,1817,AS,439
3361,3316,BA,1355
3156,2985,SU,130
3585,3797,AA,24
2896,2895,KL,3090
3376,3378,CZ,1767
737,3885,DY,3737
3199,2268,AE,3392
3390,6433,FM,4609
2538,2618,G3,1790
3854,7202,GV,386
1613,6105,OS,491
346,1458,AB,214
342,1715,DE,1868
3560,3673,FL,1316
1451,3941,A3,96
3585,3877,FL,1316
3751,3543,UA,5209
629,502,U2,2297
1525,3959,FR,4296
6505,4348,G4,35
346,302,LH,3320
3205,4156,VN,5309
3673,1824,VW,1290
1847,1825,Y4,5325
4111,3964,YC,9828
3380,3077,MR,13335
340,1209,LH,3320
140,55,5T,1623
1489,373,W6,5461
1701,1638,TK,4951
994,2188,EK,2183
897,1020,AC,330
8238,2618,G3,1790
2372,2264,BX,5982
4317,2074,XY,3754
6156,4029,3R,3545
1353,1264,AF,137
3250,3316,GA,2520
3576,3486,AA,24
3462,3602,AA,24
2709,2762,AV,515
552,481,IOS,2951
353,1678,W2,18553
2997,1128,AI,218
502,1051,DY,3737
7447,302,HQ,2684
521,1715,LS,3026
1273,1321,U2,2297
2177,2234,ME,3490
2188,2176,EK,2183
1814,1804,Y4,5325
1191,492,W6,5461
3830,3861,AA,24
3253,3250,GA,2520
6348,4108,GS,690
507,3550,AA,24
490,1198,TO,8745
629,1472,LG,3329
9107,3391,8L,2942
1590,1655,RO,5179
156,146,AC,330
2883,3448,B6,3029
2891,3576,AA,24
3382,3076,MU,1758
548,1212,FR,4296
4274,6147,U6,5234
6392,3374,CA,751
1779,1926,KX,1682
4029,2990,2B,410
3387,3384,3U,4608
1961,5875,FJ,879
1701,1696,TK,4951
4058,3486,UA,5209
3205,3204,BL,3850
3374,3383,CA,751
1524,2983,HY,5281
3390,3382,3U,4608
502,1056,BA,1355
999,1175,SD,4521
1701,2990,TK,4951
3322,2246,UA,5209
3448,3722,B6,3029
1745,548,FR,4296
585,1626,FR,4296
478,1524,BE,2421
2287,3942,BC,4740
2347,3930,NH,324
1055,1214,UX,90
1652,1246,W6,5461
3383,3386,CA,751
1800,3670,AA,24
156,172,AC,330
3806,3448,B6,3029
1501,1512,BV,1463
5448,3995,GL,921
1216,478,U2,2297
674,492,W6,5461
3121,3393,CA,751
2975,2979,7J,9531
2310,2359,JL,2987
1472,4029,A3,96
1077,1074,AT,4248
4317,2922,J2,197
342,599,EI,837
3988,340,LH,3320
1678,1524,LX,4559
2531,2604,O6,3764
2988,1130,UN,5067
4331,6790,EP,2923
2564,1638,TP,4869
3714,3697,UA,5209
2287,3930,JL,2987
2789,2650,AA,24
9739,3599,4Y,1173
1804,1845,AM,321
3748,3484,AA,24
3364,3380,CA,751
2997,3094,AI,218
1767,1776,AV,515
1056,351,AB,214
3448,3577,AA,24
2884,2890,9K,1629
3859,3751,F9,2468
1508,1551,AP,240
1382,1626,ZI,21
7056,3881,G4,35
1930,3533,3M,20710
286,1665,TU,4870
11051,4331,QR,4091
1609,1452,AB,214
1253,1229,IB,2822
3035,3205,K6,13899
3851,3456,MW,3437
346,3941,A3,96
4331,2097,B9,543
342,3998,4U,2548
3469,3830,AA,24
3659,3751,UA,5209
469,1212,BE,2421
3645,340,AF,137
2526,2584,AD,13983
3389,3930,CA,751
657,1539,FR,4296
1055,514,LS,3026
2082,1555,AZ,596
1382,1330,AF,137
1472,338,AB,214
523,1222,FR,4296
813,1701,TK,4951
3645,3488,DL,2009
708,1739,W6,5461
3393,4097,3U,4608
8209,1590,W2,18553
2954,2952,B2,1478
2948,2985,SU,130
2276,3308,CI,1756
346,3830,LH,3320
1587,2993,OK,1946
1701,1177,TK,4951
1613,1354,AB,214
1613,609,AB,214
1403,1218,IB,2822
2983,2990,HY,5281
1462,3941,A3,96
1051,1216,IB,2822
2279,3940,GA,2520
1613,1665,LX,4559
2059,2072,SV,4533
1501,1528,FR,4296
1885,3484,DL,2009
3502,3566,FL,1316
3077,3351,CX,1680
2015,2009,NZ,345
4047,4167,G4,35
1628,1629,SP,4429
3136,2997,6E,2850
293,1399,BJ,3740
253,1386,SS,1908
3988,3576,4M,3201
4331,2177,IR,2922
1824,1816,4O,17885
3830,3448,AA,24
3641,3520,AA,24
3941,1460,A3,96
2559,3988,G3,1790
121,144,PD,4021
3320,3345,QF,4089
1382,221,AH,794
1273,519,ST,2547
2962,4317,7R,1469
1551,1335,A5,1203
1452,1609,AB,214
4029,2926,UN,5067
3077,2305,CX,1680
6399,3394,G5,15837
3797,3644,B6,3029
146,3520,AA,24
2983,6153,HY,5281
2934,2923,R3,1287
3748,3636,FL,1316
3714,4169,UA,5209
3878,3690,DL,2009
6019,2397,2P,897
2556,2610,AD,13983
502,599,EI,837
3256,3240,GA,2520
3495,3453,WN,4547
344,679,4U,2548
3930,4033,OZ,28
3885,346,LH,3320
3682,3720,AF,137
3378,2276,HU,2660
1688,1386,TO,8745
3448,3582,B6,3029
3995,9,GL,921
2176,1132,J9,2993
1208,1489,QR,4091
3486,3690,UA,5209
352,1688,DE,1868
491,668,W6,5461
1957,1774,9N,19810
3599,9744,4Y,1173
3156,3136,SG,4375
355,1212,FR,4296
2874,1761,DE,1868
3275,3287,GA,2520
7073,3751,F9,2468
1382,1563,AF,137
2621,2564,AD,13983
668,469,FR,4296
1634,1629,SP,4429
503,599,AF,137
1107,340,ET,2220
1486,1525,FR,4296
1807,1797,AM,321
1236,3998,FR,4296
3383,6381,CA,751
2699,2650,LA,3200
3578,3617,G4,35
4120,3383,CZ,1767
1212,580,HV,5039
3877,3626,DL,2009
1353,1524,AF,137
2334,2344,JL,2987
2234,2170,RJ,4259
3849,7669,WN,4547
3714,3364,CA,751
4198,1626,FR,4296
3369,2276,MU,1758
1452,535,U2,2297
3550,4019,UA,5209
3903,6223,GA,2520
50,132,5T,1623
1524,1735,9U,1073
3777,3720,AS,439
1526,580,HV,5039
4317,1229,PC,3926
507,609,AA,24
287,1218,TU,4870
2688,2673,2K,1338
160,166,AC,330
351,1386,AB,214
3304,3372,AK,576
1555,1739,AZ,596
3585,3576,AA,24
599,1706,EI,837
3488,3670,AA,24
275,260,AF,137
1678,669,K2,2245
2212,2206,PK,3871
1850,3621,4O,17885
4029,3998,IB,2822
3395,3396,3U,4608
1613,3973,A9,2538
1418,478,AF,137
2072,7453,XY,3754
3077,3034,KA,2056
2072,2060,SV,4533
3469,3817,UA,5209
100,189,AC,330
1509,1386,TO,8745
3024,340,UL,4349
2922,3953,BT,333
2851,3988,AR,412
1246,1225,FR,4296
1418,1359,A5,1203
6034,2559,O6,3764
1309,1075,FR,4296
3494,3448,B6,3029
3153,3156,AI,218
580,1469,HV,5039
3830,3722,AA,24
1230,421,AY,2350
3877,3717,FL,1316
4274,2993,UR,15814
1212,351,AB,214
599,1253,FR,4296
599,609,DY,3737
1382,5674,VR,5041
985,979,TM,9541
1020,970,ET,2220
8775,4029,U6,5234
3364,6954,HU,2660
1636,1218,FR,4296
3260,3240,SJ,4454
344,1612,4U,2548
3391,3393,9C,15999
4029,6148,HY,5281
